'Elapsed time','Direct_1'
1.679,3.9
1.68,-0.4
1.681,-3.5
1.682,-4.1
1.683,-2.3
1.684,0
1.685,1.1
1.686,0.3
1.687,-1.5
1.688,-2.9
1.689,-2.5
1.69,-0.6
1.691,1.7
1.692,2.9
1.693,2.4
1.694,0.6
1.695,-1.3
1.696,-2.3
1.697,-2
1.698,-0.9
1.699,0.2
1.7,0.9
1.701,0.8
1.702,0.1
1.703,-1.1
1.704,-2.6
1.705,-4.3
1.706,-5.4
1.707,-5.2
1.708,-3.3
1.709,0
1.71,3.7
1.711,6.1
1.712,6.4
1.713,4.6
1.714,2.2
1.715,0.6
1.716,0.8
1.717,2.7
1.718,5.2
1.719,7
1.72,7
1.721,5.3
1.722,2.3
1.723,-1
1.724,-3.4
1.725,-4.4
1.726,-3.6
1.727,-1.2
1.728,1.8
1.729,4.4
1.73,5.7
1.731,5.6
1.732,4.4
1.733,2.9
1.734,1.7
1.735,1
1.736,0.4
1.737,-0.1
1.738,-0.4
1.739,-0.2
1.74,0.9
1.741,2.5
1.742,4.2
1.743,5.1
1.744,5.4
1.745,5.6
1.746,6.4
1.747,7.9
1.748,9.3
1.749,9.4
1.75,7.7
1.751,4.6
1.752,1.8
1.753,0.9
1.754,2.3
1.755,5
1.756,7
1.757,7.1
1.758,5.2
1.759,2.9
1.76,2.1
1.761,3.6
1.762,6.8
1.763,9.4
1.764,9.7
1.765,7.3
1.766,3.8
1.767,1.3
1.768,1.5
1.769,4.3
1.77,8.1
1.771,10.9
1.772,11.6
1.773,10.5
1.774,8.9
1.775,8
1.776,8.2
1.777,9.3
1.778,10.2
1.779,10.2
1.78,9.3
1.781,7.9
1.782,6.6
1.783,5.5
1.784,4.5
1.785,3.1
1.786,1.1
1.787,-1.1
1.788,-2.6
1.789,-2.4
1.79,-0.3
1.791,2.7
1.792,4.7
1.793,4.1
1.794,0.8
1.795,-3.7
1.796,-6.9
1.797,-6.7
1.798,-2.7
1.799,3.1
1.8,7.9
1.801,9.5
1.802,8
1.803,5
1.804,2.8
1.805,2.8
1.806,4.7
1.807,7.1
1.808,8.4
1.809,8.2
1.81,7.1
1.811,6.1
1.812,5.7
1.813,5.9
1.814,6.2
1.815,6.2
1.816,6
1.817,5.6
1.818,5
1.819,4
1.82,3
1.821,2.6
1.822,3.5
1.823,6.1
1.824,10.1
1.825,13.8
1.826,15.6
1.827,14.7
1.828,11.7
1.829,8.4
1.83,6.9
1.831,8.2
1.832,11.6
1.833,15
1.834,16.5
1.835,15.1
1.836,11.7
1.837,8.4
1.838,7.3
1.839,9.3
1.84,13.5
1.841,17.9
1.842,20.3
1.843,19.9
1.844,17.2
1.845,14
1.846,12.3
1.847,13
1.848,15.5
1.849,18.2
1.85,19.7
1.851,19
1.852,16.7
1.853,14.2
1.854,12.9
1.855,13.4
1.856,15.3
1.857,17.5
1.858,18.9
1.859,19.3
1.86,19.1
1.861,19.2
1.862,19.9
1.863,20.9
1.864,21.7
1.865,21.6
1.866,20.6
1.867,19.4
1.868,18.7
1.869,19.2
1.87,20.5
1.871,21.7
1.872,22.2
1.873,22.1
1.874,22.2
1.875,23.3
1.876,25.6
1.877,28.2
1.878,29.6
1.879,28.6
1.88,25.5
1.881,21.9
1.882,20
1.883,21.1
1.884,24.9
1.885,29.6
1.886,33.001
1.887,33.401
1.888,31.1
1.889,27.5
1.89,24.4
1.891,23.1
1.892,23.6
1.893,25.2
1.894,26.9
1.895,28.2
1.896,29.3
1.897,30.7
1.898,32.5
1.899,34.501
1.9,36.001
1.901,36.701
1.902,36.501
1.903,36.001
1.904,35.701
1.905,36.201
1.906,37.201
1.907,37.801
1.908,37.401
1.909,35.601
1.91,33.401
1.911,31.8
1.912,32.1
1.913,34.301
1.914,37.401
1.915,39.801
1.916,40.101
1.917,38.001
1.918,34.501
1.919,31.1
1.92,29.2
1.921,29.3
1.922,30.9
1.923,33.201
1.924,35.101
1.925,35.901
1.926,35.501
1.927,34.001
1.928,31.7
1.929,29.4
1.93,27.8
1.931,27.4
1.932,28.3
1.933,29.9
1.934,31.3
1.935,31.6
1.936,30.6
1.937,28.8
1.938,27.1
1.939,26
1.94,25.8
1.941,25.9
1.942,25.9
1.943,25.9
1.944,26
1.945,26.9
1.946,28.4
1.947,29.9
1.948,30.7
1.949,30.4
1.95,29.3
1.951,28.5
1.952,28.9
1.953,30.6
1.954,32.5
1.955,33.101
1.956,31.5
1.957,27.8
1.958,23.5
1.959,20.4
1.96,20
1.961,22.3
1.962,26.3
1.963,30.3
1.964,33.101
1.965,34.401
1.966,34.301
1.967,33.601
1.968,32.4
1.969,31
1.97,29.4
1.971,28.2
1.972,27.9
1.973,29.1
1.974,31.6
1.975,34.501
1.976,36.801
1.977,37.601
1.978,37.001
1.979,35.801
1.98,35.301
1.981,35.901
1.982,37.301
1.983,38.401
1.984,38.301
1.985,36.801
1.986,34.801
1.987,33.501
1.988,33.701
1.989,34.901
1.99,36.001
1.991,35.801
1.992,34.001
1.993,31.3
1.994,29
1.995,28.3
1.996,29.5
1.997,32
1.998,34.401
1.999,35.901
2,36.201
2.001,35.801
2.002,35.301
2.003,35.201
2.004,35.301
2.005,35.501
2.006,35.901
2.007,36.401
2.008,37.401
2.009,38.401
2.01,38.701
2.011,37.601
2.012,34.801
2.013,31.2
2.014,28.5
2.015,27.9
2.016,29.9
2.017,33.501
2.018,36.901
2.019,38.701
2.02,38.201
2.021,36.401
2.022,34.601
2.023,34.001
2.024,34.801
2.025,36.001
2.026,36.501
2.027,35.401
2.028,33.001
2.029,30.1
2.03,28.2
2.031,28.1
2.032,30.3
2.033,34.201
2.034,38.801
2.035,43.301
2.036,47.201
2.037,50.401
2.038,53.301
2.039,56.701
2.04,61.301
2.041,67.801
2.042,76.601
2.043,87.401
2.044,99.102
2.045,109.802
2.046,117.402
2.047,120.402
2.048,118.502
2.049,112.602
2.05,104.402
2.051,95.101
2.052,85.201
2.053,74.301
2.054,62.001
2.055,48.301
2.056,34.001
2.057,20.6
2.058,9.4
2.059,1.2
2.06,-4
2.061,-6.3
2.062,-6.2
2.063,-3.9
2.064,0.1
2.065,5.4
2.066,11.3
2.067,17.2
2.068,22.6
2.069,27.3
2.07,31.3
2.071,34.501
2.072,37.201
2.073,39.601
2.074,41.801
2.075,43.801
2.076,45.701
2.077,47.401
2.078,48.801
2.079,49.801
2.08,50.301
2.081,49.901
2.082,48.601
2.083,46.901
2.084,45.301
2.085,44.601
2.086,45.101
2.087,46.201
2.088,46.901
2.089,46.201
2.09,44.401
2.091,42.401
2.092,41.901
2.093,43.301
2.094,46.101
2.095,48.401
2.096,48.901
2.097,47.201
2.098,44.501
2.099,42.701
2.1,43.001
2.101,45.501
2.102,48.601
2.103,50.901
2.104,51.401
2.105,50.401
2.106,49.201
2.107,48.901
2.108,49.701
2.109,51.201
2.11,52.101
2.111,51.801
2.112,50.301
2.113,48.901
2.114,48.801
2.115,50.901
2.116,54.601
2.117,58.401
2.118,60.401
2.119,59.301
2.12,55.401
2.121,50.301
2.122,45.901
2.123,43.901
2.124,44.501
2.125,47.201
2.126,50.401
2.127,53.201
2.128,55.001
2.129,55.801
2.13,56.201
2.131,56.401
2.132,56.801
2.133,57.301
2.134,57.801
2.135,58.201
2.136,58.301
2.137,58.001
2.138,57.101
2.139,55.901
2.14,54.601
2.141,53.401
2.142,52.601
2.143,52.201
2.144,52.001
2.145,52.201
2.146,52.501
2.147,53.001
2.148,53.401
2.149,53.501
2.15,53.101
2.151,52.001
2.152,50.401
2.153,48.501
2.154,46.701
2.155,45.301
2.156,44.501
2.157,44.301
2.158,44.801
2.159,45.901
2.16,47.601
2.161,49.501
2.162,51.101
2.163,52.001
2.164,52.001
2.165,51.301
2.166,50.101
2.167,49.001
2.168,48.201
2.169,47.701
2.17,47.501
2.171,47.601
2.172,47.901
2.173,48.401
2.174,49.101
2.175,49.601
2.176,49.501
2.177,48.701
2.178,47.501
2.179,46.601
2.18,46.601
2.181,47.901
2.182,50.301
2.183,53.001
2.184,55.201
2.185,56.401
2.186,56.701
2.187,56.501
2.188,56.801
2.189,58.201
2.19,60.501
2.191,63.201
2.192,65.201
2.193,65.801
2.194,64.801
2.195,62.901
2.196,60.801
2.197,59.401
2.198,58.901
2.199,59.101
2.2,59.601
2.201,60.101
2.202,60.501
2.203,61.201
2.204,62.201
2.205,63.801
2.206,65.401
2.207,66.501
2.208,66.501
2.209,65.101
2.21,62.401
2.211,59.401
2.212,57.201
2.213,56.601
2.214,57.801
2.215,60.101
2.216,62.501
2.217,64.001
2.218,64.601
2.219,64.701
2.22,65.001
2.221,65.501
2.222,65.701
2.223,64.501
2.224,61.501
2.225,57.601
2.226,54.301
2.227,53.301
2.228,55.601
2.229,60.201
2.23,65.001
2.231,68.001
2.232,68.101
2.233,65.601
2.234,62.301
2.235,60.101
2.236,60.001
2.237,61.601
2.238,63.801
2.239,65.101
2.24,64.801
2.241,63.101
2.242,61.201
2.243,60.201
2.244,60.901
2.245,63.001
2.246,65.401
2.247,67.201
2.248,67.401
2.249,65.901
2.25,63.501
2.251,60.901
2.252,59.101
2.253,58.401
2.254,58.801
2.255,59.701
2.256,60.501
2.257,60.901
2.258,61.101
2.259,61.501
2.26,62.201
2.261,63.301
2.262,64.401
2.263,65.401
2.264,66.401
2.265,67.701
2.266,69.401
2.267,71.201
2.268,72.201
2.269,71.501
2.27,68.801
2.271,64.901
2.272,61.501
2.273,60.101
2.274,61.201
2.275,64.301
2.276,67.701
2.277,70.101
2.278,71.001
2.279,70.801
2.28,70.501
2.281,70.701
2.282,71.501
2.283,72.201
2.284,72.501
2.285,72.201
2.286,71.701
2.287,71.301
2.288,71.201
2.289,71.201
2.29,70.801
2.291,70.401
2.292,70.101
2.293,70.401
2.294,71.201
2.295,72.201
2.296,72.901
2.297,73.001
2.298,72.601
2.299,72.401
2.3,72.501
2.301,73.201
2.302,73.901
2.303,74.301
2.304,74.101
2.305,73.101
2.306,71.601
2.307,69.701
2.308,68.001
2.309,67.101
2.31,67.701
2.311,69.701
2.312,72.401
2.313,74.601
2.314,74.901
2.315,73.201
2.316,70.701
2.317,69.101
2.318,69.901
2.319,73.101
2.32,76.901
2.321,79.101
2.322,78.501
2.323,75.501
2.324,72.101
2.325,70.401
2.326,71.201
2.327,73.801
2.328,76.401
2.329,77.401
2.33,76.601
2.331,74.701
2.332,73.001
2.333,72.501
2.334,73.301
2.335,74.901
2.336,76.701
2.337,78.101
2.338,78.701
2.339,78.201
2.34,76.401
2.341,73.701
2.342,70.701
2.343,68.601
2.344,68.201
2.345,69.801
2.346,72.701
2.347,75.601
2.348,77.601
2.349,78.201
2.35,77.901
2.351,77.201
2.352,76.801
2.353,76.601
2.354,76.701
2.355,76.901
2.356,77.401
2.357,78.201
2.358,79.201
2.359,79.901
2.36,80.101
2.361,79.601
2.362,78.901
2.363,78.401
2.364,78.801
2.365,80.001
2.366,81.601
2.367,83.201
2.368,84.201
2.369,84.801
2.37,85.301
2.371,85.701
2.372,86.101
2.373,86.101
2.374,85.801
2.375,85.301
2.376,84.801
2.377,84.601
2.378,84.501
2.379,84.301
2.38,83.701
2.381,82.701
2.382,81.701
2.383,81.001
2.384,80.901
2.385,81.101
2.386,80.801
2.387,79.801
2.388,78.001
2.389,76.201
2.39,75.301
2.391,76.001
2.392,78.101
2.393,80.801
2.394,82.601
2.395,82.501
2.396,80.201
2.397,76.701
2.398,73.701
2.399,72.601
2.4,73.901
2.401,76.601
2.402,79.201
2.403,80.001
2.404,78.601
2.405,75.901
2.406,73.701
2.407,72.901
2.408,73.801
2.409,75.201
2.41,75.801
2.411,75.001
2.412,72.901
2.413,70.501
2.414,69.001
2.415,68.601
2.416,69.001
2.417,69.501
2.418,69.801
2.419,69.901
2.42,70.201
2.421,71.001
2.422,72.201
2.423,73.301
2.424,73.801
2.425,73.501
2.426,72.401
2.427,71.001
2.428,69.901
2.429,69.601
2.43,70.101
2.431,71.201
2.432,72.401
2.433,73.201
2.434,73.001
2.435,71.901
2.436,70.201
2.437,68.401
2.438,67.101
2.439,66.701
2.44,67.101
2.441,68.401
2.442,70.101
2.443,71.901
2.444,73.301
2.445,73.901
2.446,73.801
2.447,73.101
2.448,72.201
2.449,71.601
2.45,71.301
2.451,71.001
2.452,70.401
2.453,69.201
2.454,67.901
2.455,67.301
2.456,67.801
2.457,69.401
2.458,71.201
2.459,72.101
2.46,71.401
2.461,69.501
2.462,67.801
2.463,67.401
2.464,68.901
2.465,71.701
2.466,74.001
2.467,74.601
2.468,73.001
2.469,70.101
2.47,67.401
2.471,65.901
2.472,65.801
2.473,66.401
2.474,67.001
2.475,67.301
2.476,67.601
2.477,68.101
2.478,69.101
2.479,70.201
2.48,70.901
2.481,70.901
2.482,70.101
2.483,68.901
2.484,67.801
2.485,67.401
2.486,67.901
2.487,69.301
2.488,71.501
2.489,73.701
2.49,75.001
2.491,74.501
2.492,72.201
2.493,68.601
2.494,65.101
2.495,62.801
2.496,62.301
2.497,63.401
2.498,65.601
2.499,68.801
2.5,72.801
2.501,77.601
2.502,82.701
2.503,87.301
2.504,90.501
2.505,92.701
2.506,95.401
2.507,100.902
2.508,110.902
2.509,125.102
2.51,140.702
2.511,154.002
2.512,161.402
2.513,161.402
2.514,154.902
2.515,144.202
2.516,132.202
2.517,120.602
2.518,109.402
2.519,98.001
2.52,85.601
2.521,72.201
2.522,58.501
2.523,45.701
2.524,35.101
2.525,27.2
2.526,22
2.527,19.5
2.528,19.2
2.529,21
2.53,24.8
2.531,30
2.532,36.301
2.533,42.701
2.534,48.701
2.535,53.801
2.536,57.801
2.537,60.801
2.538,63.101
2.539,64.901
2.54,66.301
2.541,67.301
2.542,68.001
2.543,68.201
2.544,68.001
2.545,67.401
2.546,66.901
2.547,66.901
2.548,67.701
2.549,69.401
2.55,71.201
2.551,72.301
2.552,71.701
2.553,69.301
2.554,65.701
2.555,62.701
2.556,61.601
2.557,63.301
2.558,67.201
2.559,71.701
2.56,74.901
2.561,75.601
2.562,74.101
2.563,71.401
2.564,69.101
2.565,68.201
2.566,68.601
2.567,69.501
2.568,70.301
2.569,70.601
2.57,70.601
2.571,70.501
2.572,70.501
2.573,70.001
2.574,69.001
2.575,67.401
2.576,65.801
2.577,65.201
2.578,65.801
2.579,67.401
2.58,69.001
2.581,69.301
2.582,67.901
2.583,65.401
2.584,63.101
2.585,62.501
2.586,64.201
2.587,67.801
2.588,71.701
2.589,74.501
2.59,75.101
2.591,73.701
2.592,71.201
2.593,69.101
2.594,68.101
2.595,68.101
2.596,68.401
2.597,68.101
2.598,66.601
2.599,64.601
2.6,62.801
2.601,62.201
2.602,62.901
2.603,64.301
2.604,65.601
2.605,66.401
2.606,66.801
2.607,67.601
2.608,69.301
2.609,71.801
2.61,74.401
2.611,76.001
2.612,76.101
2.613,74.801
2.614,72.801
2.615,71.101
2.616,70.001
2.617,69.801
2.618,69.901
2.619,70.301
2.62,70.601
2.621,70.801
2.622,70.801
2.623,70.301
2.624,69.301
2.625,68.001
2.626,66.601
2.627,65.501
2.628,64.901
2.629,64.901
2.63,65.301
2.631,66.401
2.632,68.101
2.633,70.001
2.634,71.401
2.635,71.601
2.636,70.201
2.637,67.701
2.638,65.401
2.639,64.501
2.64,65.401
2.641,67.501
2.642,69.501
2.643,70.101
2.644,69.001
2.645,66.901
2.646,65.301
2.647,64.901
2.648,66.001
2.649,67.901
2.65,69.401
2.651,70.001
2.652,69.601
2.653,68.701
2.654,67.801
2.655,67.201
2.656,67.101
2.657,67.101
2.658,67.001
2.659,66.601
2.66,65.801
2.661,64.501
2.662,62.801
2.663,61.301
2.664,60.601
2.665,61.201
2.666,62.901
2.667,64.901
2.668,66.101
2.669,65.801
2.67,64.001
2.671,61.601
2.672,59.701
2.673,59.301
2.674,60.401
2.675,62.301
2.676,63.801
2.677,64.201
2.678,63.201
2.679,61.601
2.68,60.401
2.681,60.101
2.682,61.001
2.683,62.601
2.684,64.101
2.685,64.801
2.686,64.401
2.687,63.201
2.688,61.601
2.689,60.201
2.69,59.501
2.691,60.101
2.692,61.701
2.693,64.001
2.694,66.101
2.695,67.201
2.696,66.701
2.697,64.801
2.698,62.301
2.699,60.401
2.7,60.001
2.701,61.001
2.702,62.901
2.703,64.301
2.704,64.301
2.705,62.601
2.706,59.801
2.707,56.901
2.708,55.101
2.709,54.801
2.71,56.001
2.711,57.601
2.712,58.901
2.713,59.001
2.714,58.201
2.715,57.101
2.716,56.601
2.717,57.001
2.718,58.101
2.719,59.001
2.72,58.901
2.721,57.801
2.722,56.301
2.723,55.201
2.724,55.101
2.725,55.401
2.726,55.401
2.727,54.501
2.728,52.801
2.729,51.501
2.73,51.701
2.731,53.501
2.732,56.301
2.733,58.401
2.734,58.701
2.735,57.001
2.736,54.001
2.737,51.501
2.738,50.701
2.739,51.901
2.74,54.601
2.741,57.301
2.742,58.901
2.743,58.901
2.744,57.701
2.745,56.401
2.746,56.301
2.747,57.501
2.748,59.201
2.749,59.901
2.75,58.601
2.751,55.201
2.752,51.101
2.753,48.301
2.754,48.401
2.755,51.101
2.756,55.001
2.757,58.001
2.758,58.701
2.759,57.001
2.76,54.201
2.761,52.001
2.762,51.401
2.763,52.601
2.764,54.701
2.765,56.601
2.766,57.401
2.767,57.001
2.768,55.801
2.769,54.601
2.77,54.001
2.771,54.501
2.772,55.601
2.773,56.501
2.774,56.301
2.775,54.701
2.776,52.101
2.777,49.701
2.778,48.501
2.779,49.001
2.78,50.601
2.781,52.001
2.782,52.301
2.783,51.501
2.784,50.501
2.785,50.401
2.786,52.101
2.787,55.001
2.788,57.801
2.789,59.101
2.79,58.001
2.791,55.001
2.792,51.601
2.793,49.301
2.794,49.101
2.795,50.801
2.796,53.101
2.797,55.001
2.798,55.601
2.799,55.101
2.8,54.201
2.801,53.601
2.802,53.501
2.803,53.901
2.804,54.001
2.805,53.301
2.806,51.501
2.807,48.901
2.808,46.101
2.809,44.101
2.81,43.701
2.811,44.901
2.812,47.401
2.813,50.201
2.814,52.201
2.815,52.601
2.816,51.501
2.817,49.501
2.818,47.501
2.819,46.501
2.82,46.501
2.821,47.401
2.822,48.401
2.823,49.301
2.824,49.901
2.825,50.501
2.826,51.401
2.827,52.501
2.828,53.001
2.829,52.501
2.83,50.901
2.831,48.901
2.832,47.901
2.833,48.801
2.834,51.701
2.835,55.201
2.836,57.501
2.837,57.101
2.838,53.801
2.839,49.101
2.84,44.901
2.841,42.801
2.842,43.301
2.843,45.601
2.844,48.001
2.845,49.201
2.846,48.401
2.847,46.101
2.848,43.201
2.849,40.601
2.85,38.701
2.851,37.701
2.852,37.201
2.853,36.701
2.854,35.801
2.855,34.801
2.856,34.301
2.857,34.901
2.858,36.801
2.859,39.401
2.86,41.401
2.861,41.501
2.862,39.001
2.863,34.901
2.864,31
2.865,29.2
2.866,29.9
2.867,32
2.868,33.401
2.869,32.4
2.87,29.4
2.871,26.2
2.872,25.2
2.873,27.1
2.874,30.6
2.875,32.801
2.876,31.7
2.877,27.4
2.878,22.4
2.879,19.5
2.88,20.4
2.881,24.4
2.882,29
2.883,31.9
2.884,32.4
2.885,31.4
2.886,30.4
2.887,30.1
2.888,30.1
2.889,29.5
2.89,28.4
2.891,27.7
2.892,28.8
2.893,32
2.894,36.201
2.895,39.101
2.896,39.001
2.897,35.901
2.898,31.9
2.899,29.5
2.9,30.4
2.901,34.001
2.902,37.801
2.903,39.201
2.904,37.101
2.905,32.3
2.906,27.3
2.907,24.7
2.908,25.7
2.909,29.5
2.91,33.901
2.911,36.701
2.912,36.601
2.913,33.801
2.914,29.8
2.915,26.4
2.916,24.8
2.917,24.9
2.918,26
2.919,27.2
2.92,27.6
2.921,27.2
2.922,26.4
2.923,25.9
2.924,26
2.925,26.5
2.926,27.2
2.927,27.4
2.928,27.1
2.929,26.3
2.93,25.6
2.931,25.5
2.932,25.8
2.933,26.3
2.934,26.3
2.935,25.4
2.936,23.8
2.937,22.4
2.938,22
2.939,23.2
2.94,25.5
2.941,28
2.942,29.4
2.943,29.3
2.944,27.9
2.945,26.1
2.946,25
2.947,25
2.948,25.9
2.949,26.7
2.95,26.6
2.951,25
2.952,22.1
2.953,18.7
2.954,16.2
2.955,15.4
2.956,16.8
2.957,19.9
2.958,23.4
2.959,25.9
2.96,26.4
2.961,25.1
2.962,22.8
2.963,20.7
2.964,19.5
2.965,19.2
2.966,19.5
2.967,20.1
2.968,21.4
2.969,24
2.97,28.3
2.971,34.201
2.972,41.001
2.973,47.801
2.974,54.301
2.975,61.001
2.976,68.401
2.977,76.601
2.978,84.801
2.979,91.601
2.98,95.601
2.981,95.901
2.982,92.801
2.983,86.501
2.984,77.701
2.985,67.001
2.986,55.301
2.987,43.201
2.988,31.4
2.989,20
2.99,8.8
2.991,-3
2.992,-15.4
2.993,-27.2
2.994,-36.501
2.995,-41.201
2.996,-40.301
2.997,-34.801
2.998,-27
2.999,-19.5
3,-14.1
3.001,-10.8
3.002,-8.5
3.003,-5.7
3.004,-1.8
3.005,3.3
3.006,8.6
3.007,12.9
3.008,15.6
3.009,16.2
3.01,15.1
3.011,12.8
3.012,10.4
3.013,8.6
3.014,8
3.015,8.2
3.016,8.7
3.017,8.7
3.018,8
3.019,7.2
3.02,7
3.021,7.8
3.022,9.4
3.023,11.1
3.024,11.7
3.025,10.6
3.026,8.2
3.027,5.4
3.028,3.1
3.029,2.3
3.03,2.8
3.031,4.3
3.032,5.9
3.033,6.5
3.034,5.7
3.035,3.5
3.036,0.6
3.037,-1.8
3.038,-2.8
3.039,-2.2
3.04,-0.5
3.041,1.1
3.042,1.8
3.043,1.2
3.044,-0.2
3.045,-1.8
3.046,-2.9
3.047,-3.7
3.048,-4.3
3.049,-5
3.05,-5.9
3.051,-6.6
3.052,-6.8
3.053,-6.6
3.054,-6.4
3.055,-6.5
3.056,-7.2
3.057,-8.3
3.058,-9.1
3.059,-9.2
3.06,-8.6
3.061,-7.7
3.062,-7.1
3.063,-7.2
3.064,-7.7
3.065,-8
3.066,-7.8
3.067,-7.3
3.068,-7.2
3.069,-7.9
3.07,-9.3
3.071,-10.6
3.072,-10.8
3.073,-9.6
3.074,-7.6
3.075,-6
3.076,-5.7
3.077,-6.6
3.078,-8
3.079,-9
3.08,-9.4
3.081,-9.7
3.082,-10.3
3.083,-11.5
3.084,-12.5
3.085,-12.7
3.086,-11.8
3.087,-10.7
3.088,-10.4
3.089,-11.7
3.09,-14.3
3.091,-17
3.092,-18.5
3.093,-18.3
3.094,-16.7
3.095,-14.4
3.096,-12.3
3.097,-10.8
3.098,-10.1
3.099,-10.2
3.1,-11.2
3.101,-12.8
3.102,-14.8
3.103,-16.3
3.104,-16.9
3.105,-16.4
3.106,-15.3
3.107,-14.2
3.108,-13.7
3.109,-13.7
3.11,-14
3.111,-14.3
3.112,-14.6
3.113,-14.9
3.114,-15.1
3.115,-15.3
3.116,-15.3
3.117,-15.4
3.118,-15.8
3.119,-16.7
3.12,-17.8
3.121,-18.7
3.122,-18.8
3.123,-18
3.124,-16.5
3.125,-15.2
3.126,-14.7
3.127,-15.2
3.128,-16.2
3.129,-17.5
3.13,-18.5
3.131,-19.2
3.132,-19.6
3.133,-19.8
3.134,-19.7
3.135,-19.6
3.136,-19.5
3.137,-19.7
3.138,-20.2
3.139,-20.5
3.14,-20.3
3.141,-19.3
3.142,-18.1
3.143,-17.7
3.144,-18.9
3.145,-21.8
3.146,-25.4
3.147,-28.2
3.148,-28.9
3.149,-27.6
3.15,-25.5
3.151,-24.1
3.152,-24.2
3.153,-25.8
3.154,-27.5
3.155,-28.6
3.156,-28.6
3.157,-28.3
3.158,-28.4
3.159,-29
3.16,-29.5
3.161,-28.9
3.162,-27
3.163,-24.4
3.164,-22.8
3.165,-23.5
3.166,-26.5
3.167,-30.7
3.168,-34.201
3.169,-35.701
3.17,-35.201
3.171,-33.901
3.172,-33.001
3.173,-33.501
3.174,-35.201
3.175,-37.101
3.176,-38.201
3.177,-38.001
3.178,-36.901
3.179,-35.501
3.18,-34.501
3.181,-34.401
3.182,-35.301
3.183,-37.101
3.184,-39.401
3.185,-41.901
3.186,-44.101
3.187,-45.801
3.188,-46.701
3.189,-46.801
3.19,-46.301
3.191,-45.301
3.192,-44.001
3.193,-42.601
3.194,-41.401
3.195,-40.601
3.196,-40.301
3.197,-40.301
3.198,-40.401
3.199,-40.201
3.2,-39.901
3.201,-39.801
3.202,-40.401
3.203,-41.701
3.204,-43.501
3.205,-44.901
3.206,-45.301
3.207,-44.801
3.208,-43.801
3.209,-43.201
3.21,-43.301
3.211,-44.101
3.212,-44.501
3.213,-43.901
3.214,-42.201
3.215,-40.101
3.216,-38.801
3.217,-39.201
3.218,-41.301
3.219,-44.101
3.22,-46.401
3.221,-47.101
3.222,-46.201
3.223,-44.501
3.224,-43.301
3.225,-43.501
3.226,-45.001
3.227,-47.001
3.228,-48.401
3.229,-48.501
3.23,-47.601
3.231,-46.101
3.232,-44.801
3.233,-44.201
3.234,-44.101
3.235,-44.301
3.236,-44.901
3.237,-45.701
3.238,-46.701
3.239,-47.401
3.24,-47.401
3.241,-46.101
3.242,-43.801
3.243,-41.401
3.244,-40.401
3.245,-41.501
3.246,-44.401
3.247,-47.901
3.248,-50.201
3.249,-50.301
3.25,-48.501
3.251,-46.101
3.252,-44.401
3.253,-44.301
3.254,-45.401
3.255,-46.701
3.256,-47.301
3.257,-47.001
3.258,-46.501
3.259,-46.701
3.26,-47.901
3.261,-49.901
3.262,-51.801
3.263,-52.501
3.264,-51.601
3.265,-49.201
3.266,-46.401
3.267,-44.501
3.268,-44.201
3.269,-45.901
3.27,-48.801
3.271,-51.901
3.272,-54.301
3.273,-55.601
3.274,-55.901
3.275,-55.501
3.276,-54.601
3.277,-53.201
3.278,-51.101
3.279,-48.401
3.28,-45.801
3.281,-44.301
3.282,-44.501
3.283,-46.501
3.284,-49.201
3.285,-51.001
3.286,-50.901
3.287,-48.701
3.288,-45.601
3.289,-43.001
3.29,-42.201
3.291,-43.401
3.292,-45.701
3.293,-47.701
3.294,-48.301
3.295,-47.301
3.296,-45.401
3.297,-44.101
3.298,-44.001
3.299,-45.301
3.3,-46.901
3.301,-47.801
3.302,-47.301
3.303,-45.701
3.304,-44.301
3.305,-44.001
3.306,-44.901
3.307,-46.301
3.308,-47.001
3.309,-46.301
3.31,-44.601
3.311,-43.201
3.312,-43.401
3.313,-45.301
3.314,-48.301
3.315,-50.801
3.316,-51.401
3.317,-49.901
3.318,-47.301
3.319,-45.001
3.32,-44.301
3.321,-45.501
3.322,-48.001
3.323,-50.801
3.324,-52.801
3.325,-53.801
3.326,-54.101
3.327,-54.701
3.328,-56.201
3.329,-58.701
3.33,-61.401
3.331,-63.201
3.332,-62.901
3.333,-60.301
3.334,-56.601
3.335,-53.401
3.336,-52.501
3.337,-54.401
3.338,-58.301
3.339,-62.101
3.34,-64.201
3.341,-63.801
3.342,-61.501
3.343,-58.901
3.344,-57.701
3.345,-58.701
3.346,-61.401
3.347,-64.501
3.348,-66.701
3.349,-67.301
3.35,-66.401
3.351,-64.901
3.352,-63.501
3.353,-62.501
3.354,-61.901
3.355,-61.501
3.356,-61.101
3.357,-61.201
3.358,-62.001
3.359,-63.701
3.36,-65.701
3.361,-67.301
3.362,-67.701
3.363,-67.001
3.364,-65.501
3.365,-63.901
3.366,-62.601
3.367,-61.601
3.368,-60.801
3.369,-59.901
3.37,-59.101
3.371,-59.001
3.372,-59.601
3.373,-60.901
3.374,-62.401
3.375,-63.701
3.376,-64.401
3.377,-64.301
3.378,-63.701
3.379,-62.501
3.38,-61.101
3.381,-59.801
3.382,-58.901
3.383,-59.001
3.384,-60.201
3.385,-62.201
3.386,-64.501
3.387,-66.601
3.388,-68.201
3.389,-68.901
3.39,-68.601
